x,y
5.618101782710437,3.9218153352349203
14.260714596148743,19.73792109160658
10.979909127171076,19.235972968830037
8.979877262955549,16.44694503697063
2.340279606636548,-2.646677957487503
2.3399178050430396,-1.887835154323652
0.8712541825229919,-1.1131867500119323
12.992642186624028,19.70625116760289
9.016725176148132,17.194073927408397
10.621088666940683,17.527136087459212
0.3087674144370367,-0.5638230143621641
14.548647782429915,19.714081736742376
12.486639612006327,18.09226730068159
3.185086660174142,-0.7288963047176207
2.727374508106509,-0.2793654199869091
2.7510676478015075,-0.3849370057798307
4.563633644393066,-0.7087535080157203
7.871346474483568,12.515640124783049
6.479175279631736,7.00387662742564
4.368437102970629,0.7260780300795382
9.177793420835693,16.79472150747152
2.0924079097806274,-1.2329590979301641
4.3821697280282725,-1.3310381785675558
5.495427649405375,1.5518394853508988
6.841049763255539,9.095803598512632
11.777639420895204,20.468555616797723
2.995106732375396,-1.422977178898901
7.713516576204174,13.164359181948365
8.886218532930638,16.840289179161278
0.6967561907999659,-1.3301580972826508
9.113172778521575,17.47017433781018
2.557861855309373,0.2802343420801141
0.9757738947791927,-0.6841530265507476
14.233283058799998,21.087246698945158
14.48448049611839,17.349406058126178
12.125960221746917,19.757580761153246
4.56920653760056,0.22924122063154861
1.465081710095758,-1.0496161387557568
10.263495397682354,19.16725144304472
6.602287406094019,5.227815641352056
1.8305735226716824,-1.1335134577868977
7.427653651669052,11.274343579532989
0.5158278167282759,0.7220761298243707
13.639806031181731,18.3314860324213
3.8816997240002538,-1.7470232395335992
9.93783426530973,18.22350431072457
4.675666141341164,1.2910746435310685
7.801020317667162,12.860053191766232
8.200654190149194,13.610934909354711
2.7728168328829055,-0.8079672673879403
